Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
14, 2, cubo/forstal, cubo/mineria, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
14, 2, cubo/forstal, cubo/mm, 0.0819091699975585, 0.000101777446441298, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
14, 2, cubo/forstal, cubo/pesca, 4.55275274606345e-06, 7.58791260697589e-07, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
14, 2, cubo/forstal, cubo/porcino, 0.000174532076964483, 4.69810713618144e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
14, 2, cubo/forstal, cubo/turismo, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
14, 2, cubo/forstal, cubo/urbano, 0.0824161542217694, 0.000144379807435638, 0.000144379805930802, 0.123223133147195, 3.3377371480019e-07, 
14, 2, cubo/industrial, cubo/mineria, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
14, 2, cubo/industrial, cubo/mm, 0.0819091699975585, 0.000101777446441298, 0.000143935043610012, 0.122647129272152, 3.33305940488269e-07, 
14, 2, cubo/industrial, cubo/pesca, 4.55275274606345e-06, 7.58791260697589e-07, 1.07309289188809e-06, 3.33020380257262e-05, 6.91565483531388e-08, 
14, 2, cubo/industrial, cubo/porcino, 0.000174532076964483, 4.69810713618144e-06, 6.64412682932296e-06, 0.0006369399396713, 1.38609635361285e-07, 
14, 2, cubo/industrial, cubo/turismo, 7.58791164736704e-07, 3.09775039119871e-07, 4.38088061607935e-07, 1.554629273543e-05, 2.46759831984271e-08, 
14, 2, cubo/industrial, cubo/urbano, 0.0824161542217694, 0.000144379807435638, 0.000144379805930802, 0.123223133147195, 3.3377371480019e-07, 
14, 2, cubo/mineria, cubo/mm, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
14, 2, cubo/mineria, cubo/pesca, 1.51758348100205e-06, 4.38088227816705e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
14, 2, cubo/mineria, cubo/porcino, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
14, 2, cubo/mineria, cubo/turismo, 2.52930260298103e-07, 1.78848656987841e-07, 2.5293019632441e-07, 8.18995472302485e-06, 1.55953596890864e-08, 
14, 2, cubo/mineria, cubo/urbano, 0.0274720375102338, 8.33576996048248e-05, 8.3357699315219e-05, 0.123215790518606, 1.11264517541512e-07, 
14, 2, cubo/mm, cubo/pesca, 0.163818464299089, 0.000143935099709322, 0.000203554965893336, 0.122657508240734, 6.66555617016114e-07, 
14, 2, cubo/mm, cubo/porcino, 6.28006360415106, 0.000891183852683906, 0.00126032329007421, 0.123259619989575, 2.54268983222733e-05, 
14, 2, cubo/mm, cubo/turismo, 0.0273030428543179, 5.87612212378233e-05, 8.3100915729198e-05, 0.122639786560354, 1.11108614098322e-07, 
14, 2, cubo/mm, cubo/urbano, 2111.17521461019, 0.0231080035149508, 0.0231018363808316, 0.245439998277639, 0.0033142714803066, 
14, 2, cubo/pesca, cubo/porcino, 0.000349064418795895, 6.64412935022278e-06, 9.3962178368314e-06, 0.000647339303637584, 2.72766232816909e-07, 
14, 2, cubo/pesca, cubo/turismo, 1.51758348100205e-06, 4.38088227816705e-07, 6.19550313294259e-07, 2.59457006529474e-05, 2.95795613409659e-08, 
14, 2, cubo/pesca, cubo/urbano, 0.164832433516901, 0.000204183959274783, 0.000204183955018457, 0.123233511990963, 6.6749135530424e-07, 
14, 2, cubo/porcino, cubo/turismo, 5.81773295585392e-05, 2.71245273369459e-06, 3.83598744325865e-06, 0.000629583630959698, 4.67428240357601e-08, 
14, 2, cubo/porcino, cubo/urbano, 252.195382081964, 0.00798672720006382, 0.00798647248432553, 0.123823455825833, 0.000221827357607306, 
14, 2, cubo/turismo, cubo/urbano, 36.4006676056678, 0.00303427514822852, 0.0030342611803038, 0.123214881338112, 1.48687958382825e-05, 
